SPAN_202	10	2	42719	2280	2355	42719	5160	5235
SPAN_203	4	2	28490	2010	2085	28490	4890	4965
SPAN_203	4	3	33687	540	590	33687	3420	3470	33687	6300	6350
SPAN_203	4	2	41124	1920	1995	41124	4800	4875
SPAN_203	4	2	42135	1920	1995	42135	4800	4875
SPAN_204	6	3	28492	660	710	28492	3540	3590	28492	6420	6470
SPAN_204	6	3	38979	840	890	38979	3720	3770	38979	6600	6650
SPAN_204	6	2	40449	1920	1995	40449	4800	4875
SPAN_204	6	2	41653	2370	2445	41653	5250	5325
SPAN_204	6	3	41654	780	830	41654	3660	3710	41654	6540	6590
SPAN_204	6	3	42130	840	890	42130	3720	3770	42130	6600	6650
SPAN_206	6	2	45029	2100	2175	45029	4980	5055
SPAN_206	6	2	45031	2010	2085	45031	4890	4965
SPAN_206	6	2	46387	2190	2265	46387	5070	5145
SPAN_206	6	2	46388	2010	2085	46388	4890	4965
SPAN_206	6	2	46389	570	645	46389	3450	3525
SPAN_206	6	2	47028	2280	2355	47028	5160	5235
SPAN_207	1	2	39296	2370	2445	39296	5250	5325
SPAN_210	6	2	15299	2280	2355	15299	5160	5235
SPAN_210	6	2	15300	2100	2175	15300	4980	5055
SPAN_210	6	2	23592	900	975	23592	3780	3855
SPAN_210	6	2	25721	2280	2355	25721	5160	5235
SPAN_210	6	2	30841	2100	2175	30841	4980	5055
SPAN_210	6	2	38929	2190	2265	38929	5070	5145
SPAN_212	2	2	46390	2370	2445	46390	5250	5325
SPAN_212	2	2	46618	900	975	46618	3780	3855
SPAN_220	1	3	32242	720	770	32242	3600	3650	32242	6480	6530
SPAN_221	3	3	33271	780	830	33271	3660	3710	33271	6540	6590
SPAN_221	3	3	46650	720	770	46650	3600	3650	46650	6480	6530
SPAN_221	3	3	47895	720	770	47895	3600	3650	47895	6480	6530
SPAN_225	2	1	34292	5070	5145
SPAN_225	2	1	43745	2010	2085
SPAN_226	1	2	47894	2190	2265	47894	5070	5145
SPAN_228	1	2	33274	2370	2445	33274	5250	5325
SPAN_230	1	2	28155	900	975	28155	3780	3855
SPAN_278	1	1	34809	2460	2535
SPAN_295	2	2	33861	900	975	33861	3780	3855
